file_path,percentuale_nodata,supera_soglia
piedmont_new/fire_6236/fire_6236_2020-02-17_pre_landsat_2.tif,63.40%,YES
piedmont_new/fire_6236/fire_6236_2020-02-18_pre_landsat_1.tif,27.44%,YES
piedmont_new/fire_6236/fire_6236_2020-02-11_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6319/fire_6319_2020-11-07_pre_landsat_1.tif,41.53%,YES
piedmont_new/fire_6319/fire_6319_2020-11-10_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6319/fire_6319_2020-11-07_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6319/fire_6319_2020-11-05_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_5040/fire_5040_2015-12-12_pre_landsat_1.tif,9.40%,NO
piedmont_new/fire_5040/fire_5040_2015-12-07_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_7048/fire_7048_2023-10-11_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_7048/fire_7048_2023-10-07_pre_landsat_2.tif,3.02%,NO
piedmont_new/fire_7048/fire_7048_2023-10-12_pre_landsat_1.tif,20.50%,YES
piedmont_new/fire_7048/fire_7048_2023-10-07_pre_landsat_3.tif,37.75%,YES
piedmont_new/fire_7048/fire_7048_2023-10-06_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_7002/fire_7002_2023-03-07_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_7002/fire_7002_2023-03-07_pre_sentinel_4.tif,0.00%,NO
piedmont_new/fire_7002/fire_7002_2023-03-05_pre_landsat_1.tif,12.14%,NO
piedmont_new/fire_7002/fire_7002_2023-03-05_pre_sentinel_5.tif,0.00%,NO
piedmont_new/fire_7002/fire_7002_2023-03-12_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_7002/fire_7002_2023-03-10_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6603/fire_6603_2022-02-23_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6603/fire_6603_2022-02-23_pre_landsat_1.tif,87.24%,YES
piedmont_new/fire_6603/fire_6603_2022-02-20_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6603/fire_6603_2022-02-22_pre_landsat_3.tif,0.24%,NO
piedmont_new/fire_6603/fire_6603_2022-02-25_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6603/fire_6603_2022-02-23_pre_landsat_2.tif,0.75%,NO
piedmont_new/fire_6603/fire_6603_2022-02-18_pre_sentinel_4.tif,0.00%,NO
piedmont_new/fire_6218/fire_6218_2020-02-17_pre_landsat_2.tif,98.22%,YES
piedmont_new/fire_6218/fire_6218_2020-02-14_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6218/fire_6218_2020-02-17_pre_landsat_1.tif,87.61%,YES
piedmont_new/fire_5337/fire_5337_2017-04-22_pre_landsat_1.tif,84.66%,YES
piedmont_new/fire_5337/fire_5337_2017-04-17_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_5337/fire_5337_2017-04-22_pre_landsat_2.tif,2.18%,NO
piedmont_new/fire_5337/fire_5337_2017-04-21_pre_landsat_3.tif,38.50%,YES
piedmont_new/fire_5337/fire_5337_2017-04-20_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6762/fire_6762_2022-02-20_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6762/fire_6762_2022-02-23_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6762/fire_6762_2022-02-23_pre_landsat_1.tif,0.54%,NO
piedmont_new/fire_6762/fire_6762_2022-02-18_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6762/fire_6762_2022-02-22_pre_landsat_2.tif,0.02%,NO
piedmont_new/fire_6730/fire_6730_2022-04-11_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6730/fire_6730_2022-04-13_pre_landsat_1.tif,67.80%,YES
piedmont_new/fire_6221/fire_6221_2020-02-09_pre_landsat_2.tif,18.62%,NO
piedmont_new/fire_6221/fire_6221_2020-02-11_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6221/fire_6221_2020-02-06_pre_sentinel_4.tif,0.00%,NO
piedmont_new/fire_6221/fire_6221_2020-02-09_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6221/fire_6221_2020-02-10_pre_landsat_1.tif,92.21%,YES
piedmont_new/fire_6221/fire_6221_2020-02-06_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6820/fire_6820_2022-07-25_pre_landsat_1.tif,44.38%,YES
piedmont_new/fire_6820/fire_6820_2022-07-23_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6820/fire_6820_2022-07-25_pre_landsat_3.tif,29.09%,YES
piedmont_new/fire_6820/fire_6820_2022-07-20_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6820/fire_6820_2022-07-25_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6820/fire_6820_2022-07-25_pre_landsat_2.tif,70.87%,YES
piedmont_new/fire_6820/fire_6820_2022-07-25_pre_landsat_4.tif,26.32%,YES
piedmont_new/fire_5285/fire_5285_2017-03-05_pre_landsat_2.tif,6.50%,NO
piedmont_new/fire_5285/fire_5285_2017-03-06_pre_landsat_1.tif,100.00%,YES
piedmont_new/fire_5285/fire_5285_2017-03-08_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_5492/fire_5492_2017-10-30_pre_landsat_2.tif,97.42%,YES
piedmont_new/fire_5492/fire_5492_2017-10-31_pre_landsat_1.tif,78.76%,YES
piedmont_new/fire_5492/fire_5492_2017-10-27_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6354/fire_6354_2021-02-23_pre_sentinel_4.tif,0.00%,NO
piedmont_new/fire_6354/fire_6354_2021-02-28_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6354/fire_6354_2021-02-27_pre_landsat_3.tif,28.42%,YES
piedmont_new/fire_6354/fire_6354_2021-03-02_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6354/fire_6354_2021-02-27_pre_landsat_2.tif,31.03%,YES
piedmont_new/fire_6354/fire_6354_2021-02-28_pre_landsat_1.tif,0.54%,NO
piedmont_new/fire_6354/fire_6354_2021-02-25_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_5441/fire_5441_2017-10-22_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_5441/fire_5441_2017-10-22_pre_landsat_1.tif,1.25%,NO
piedmont_new/fire_5441/fire_5441_2017-10-17_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_5441/fire_5441_2017-10-15_pre_landsat_2.tif,26.88%,YES
piedmont_new/fire_5441/fire_5441_2017-10-19_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6704/fire_6704_2022-04-11_pre_landsat_1.tif,15.97%,NO
piedmont_new/fire_6704/fire_6704_2022-04-09_pre_sentinel_4.tif,0.00%,NO
piedmont_new/fire_6704/fire_6704_2022-04-14_pre_sentinel_2.tif,0.03%,NO
piedmont_new/fire_6704/fire_6704_2022-04-11_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6704/fire_6704_2022-04-16_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6178/fire_6178_2018-04-17_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6178/fire_6178_2018-04-17_pre_landsat_1.tif,39.88%,YES
piedmont_new/fire_6178/fire_6178_2018-04-16_pre_landsat_2.tif,0.00%,NO
piedmont_new/fire_6178/fire_6178_2018-04-15_pre_sentinel_4.tif,0.00%,NO
piedmont_new/fire_6178/fire_6178_2018-04-16_pre_landsat_3.tif,29.21%,YES
piedmont_new/fire_6178/fire_6178_2018-04-15_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6178/fire_6178_2018-04-20_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6705/fire_6705_2022-03-17_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6705/fire_6705_2022-03-22_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_5282/fire_5282_2017-03-08_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_5282/fire_5282_2017-03-04_pre_landsat_2.tif,47.60%,YES
piedmont_new/fire_5282/fire_5282_2017-03-05_pre_landsat_1.tif,10.28%,NO
piedmont_new/fire_5355/fire_5355_2017-06-26_pre_landsat_1.tif,59.64%,YES
piedmont_new/fire_5355/fire_5355_2017-06-26_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_5355/fire_5355_2017-06-25_pre_landsat_2.tif,100.00%,YES
piedmont_new/fire_6402/fire_6402_2021-03-31_pre_landsat_2.tif,99.69%,YES
piedmont_new/fire_6402/fire_6402_2021-04-01_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6402/fire_6402_2021-04-04_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6402/fire_6402_2021-03-30_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6402/fire_6402_2021-04-01_pre_landsat_1.tif,4.37%,NO
piedmont_new/fire_6961/fire_6961_2023-04-06_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6961/fire_6961_2023-04-04_pre_landsat_3.tif,96.03%,YES
piedmont_new/fire_6961/fire_6961_2023-04-07_pre_landsat_1.tif,67.17%,YES
piedmont_new/fire_6961/fire_6961_2023-04-06_pre_landsat_2.tif,72.98%,YES
piedmont_new/fire_6961/fire_6961_2023-04-09_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6961/fire_6961_2023-04-04_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6563/fire_6563_2022-02-03_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6563/fire_6563_2022-01-29_pre_landsat_1.tif,0.33%,NO
piedmont_new/fire_6563/fire_6563_2022-01-31_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6563/fire_6563_2022-01-29_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_5287/fire_5287_2017-03-08_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_5287/fire_5287_2017-03-04_pre_landsat_3.tif,100.00%,YES
piedmont_new/fire_5287/fire_5287_2017-03-05_pre_landsat_2.tif,48.24%,YES
piedmont_new/fire_5287/fire_5287_2017-03-04_pre_landsat_4.tif,100.00%,YES
piedmont_new/fire_5287/fire_5287_2017-03-11_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_5287/fire_5287_2017-03-05_pre_landsat_1.tif,28.05%,YES
piedmont_new/fire_5273/fire_5273_2017-02-26_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_5273/fire_5273_2017-02-24_pre_landsat_2.tif,100.00%,YES
piedmont_new/fire_5273/fire_5273_2017-02-25_pre_landsat_1.tif,97.70%,YES
piedmont_new/fire_6748/fire_6748_2022-02-23_pre_landsat_2.tif,0.00%,NO
piedmont_new/fire_6748/fire_6748_2022-02-20_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6748/fire_6748_2022-02-22_pre_landsat_3.tif,0.00%,NO
piedmont_new/fire_6748/fire_6748_2022-02-18_pre_sentinel_4.tif,0.00%,NO
piedmont_new/fire_6748/fire_6748_2022-02-23_pre_landsat_1.tif,0.02%,NO
piedmont_new/fire_6748/fire_6748_2022-02-23_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6748/fire_6748_2022-02-25_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_5347/fire_5347_2017-06-06_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_5347/fire_5347_2017-06-08_pre_landsat_2.tif,94.45%,YES
piedmont_new/fire_5347/fire_5347_2017-06-09_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_5347/fire_5347_2017-06-09_pre_landsat_1.tif,57.76%,YES
piedmont_new/fire_6411/fire_6411_2021-03-10_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6411/fire_6411_2021-03-12_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6411/fire_6411_2021-03-15_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6411/fire_6411_2021-03-16_pre_landsat_1.tif,56.32%,YES
piedmont_new/fire_6222/fire_6222_2020-01-15_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6222/fire_6222_2020-01-10_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6222/fire_6222_2020-01-16_pre_landsat_1.tif,1.10%,NO
piedmont_new/fire_6222/fire_6222_2020-01-16_pre_landsat_2.tif,100.00%,YES
piedmont_new/fire_6222/fire_6222_2020-01-10_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6670/fire_6670_2022-03-20_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6670/fire_6670_2022-03-15_pre_sentinel_4.tif,0.00%,NO
piedmont_new/fire_6670/fire_6670_2022-03-17_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6670/fire_6670_2022-03-19_pre_landsat_1.tif,100.00%,YES
piedmont_new/fire_6670/fire_6670_2022-03-15_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6682/fire_6682_2022-03-17_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6682/fire_6682_2022-03-22_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6682/fire_6682_2022-03-19_pre_landsat_1.tif,0.00%,NO
piedmont_new/fire_6682/fire_6682_2022-03-20_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_5432/fire_5432_2017-10-14_pre_landsat_2.tif,12.62%,NO
piedmont_new/fire_5432/fire_5432_2017-10-17_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_5432/fire_5432_2017-10-14_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_5432/fire_5432_2017-10-12_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_5432/fire_5432_2017-10-15_pre_landsat_1.tif,98.01%,YES
piedmont_new/fire_6584/fire_6584_2022-02-15_pre_landsat_1.tif,100.00%,YES
piedmont_new/fire_6584/fire_6584_2022-02-14_pre_landsat_2.tif,100.00%,YES
piedmont_new/fire_6584/fire_6584_2022-02-18_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6584/fire_6584_2022-02-15_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6584/fire_6584_2022-02-20_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_5372/fire_5372_2017-08-03_pre_landsat_1.tif,2.49%,NO
piedmont_new/fire_5372/fire_5372_2017-08-03_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_5372/fire_5372_2017-08-03_pre_landsat_2.tif,100.00%,YES
piedmont_new/fire_6924/fire_6924_2023-03-07_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6924/fire_6924_2023-03-05_pre_sentinel_4.tif,0.00%,NO
piedmont_new/fire_6924/fire_6924_2023-03-12_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6924/fire_6924_2023-03-10_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6579/fire_6579_2022-02-14_pre_landsat_2.tif,100.00%,YES
piedmont_new/fire_6579/fire_6579_2022-02-15_pre_sentinel_3.tif,0.06%,NO
piedmont_new/fire_6579/fire_6579_2022-02-15_pre_landsat_1.tif,86.94%,YES
piedmont_new/fire_6579/fire_6579_2022-02-18_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6579/fire_6579_2022-02-20_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6579/fire_6579_2022-02-14_pre_landsat_3.tif,100.00%,YES
piedmont_new/fire_6489/fire_6489_2021-09-16_pre_sentinel_4.tif,0.00%,NO
piedmont_new/fire_6489/fire_6489_2021-09-18_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6489/fire_6489_2021-09-15_pre_landsat_2.tif,100.00%,YES
piedmont_new/fire_6489/fire_6489_2021-09-16_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6489/fire_6489_2021-09-16_pre_landsat_1.tif,87.54%,YES
piedmont_new/fire_6489/fire_6489_2021-09-21_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6646/fire_6646_2022-03-20_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6646/fire_6646_2022-03-25_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6646/fire_6646_2022-03-22_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_7037/fire_7037_2023-10-08_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_7037/fire_7037_2023-10-08_pre_landsat_1.tif,92.85%,YES
piedmont_new/fire_7037/fire_7037_2023-10-07_pre_landsat_2.tif,0.00%,NO
piedmont_new/fire_7037/fire_7037_2023-10-03_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_7037/fire_7037_2023-10-06_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_7037/fire_7037_2023-10-07_pre_landsat_4.tif,21.40%,YES
piedmont_new/fire_7037/fire_7037_2023-10-07_pre_landsat_3.tif,0.93%,NO
piedmont_new/fire_7034/fire_7034_2023-10-02_pre_landsat_3.tif,0.46%,NO
piedmont_new/fire_7034/fire_7034_2023-10-07_pre_landsat_2.tif,31.54%,YES
piedmont_new/fire_7034/fire_7034_2023-10-08_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_7034/fire_7034_2023-10-08_pre_landsat_1.tif,0.14%,NO
piedmont_new/fire_6703/fire_6703_2022-04-04_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6703/fire_6703_2022-04-06_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6703/fire_6703_2022-04-03_pre_landsat_1.tif,28.84%,YES
piedmont_new/fire_6703/fire_6703_2022-04-01_pre_sentinel_4.tif,0.00%,NO
piedmont_new/fire_6703/fire_6703_2022-04-01_pre_sentinel_5.tif,0.00%,NO
piedmont_new/fire_6703/fire_6703_2022-04-06_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6703/fire_6703_2022-04-03_pre_landsat_2.tif,97.54%,YES
piedmont_new/fire_6434/fire_6434_2021-03-20_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6434/fire_6434_2021-03-20_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6434/fire_6434_2021-03-23_pre_landsat_1.tif,6.01%,NO
piedmont_new/fire_6434/fire_6434_2021-03-17_pre_sentinel_4.tif,0.00%,NO
piedmont_new/fire_6434/fire_6434_2021-03-22_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6434/fire_6434_2021-03-23_pre_landsat_2.tif,52.92%,YES
piedmont_new/fire_5253/fire_5253_2016-12-31_pre_landsat_1.tif,88.06%,YES
piedmont_new/fire_5253/fire_5253_2016-12-28_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_5253/fire_5253_2016-12-30_pre_landsat_3.tif,28.42%,YES
piedmont_new/fire_5253/fire_5253_2016-12-31_pre_landsat_2.tif,0.23%,NO
piedmont_new/fire_5253/fire_5253_2016-12-31_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_7053/fire_7053_2023-12-22_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_7053/fire_7053_2023-12-19_pre_landsat_1.tif,0.81%,NO
piedmont_new/fire_7053/fire_7053_2023-12-17_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_7053/fire_7053_2023-12-20_pre_sentinel_2.tif,0.02%,NO
piedmont_new/fire_7053/fire_7053_2023-12-18_pre_landsat_3.tif,0.37%,NO
piedmont_new/fire_7053/fire_7053_2023-12-19_pre_landsat_2.tif,0.73%,NO
piedmont_new/fire_5103/fire_5103_2015-12-17_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_5103/fire_5103_2015-12-12_pre_landsat_3.tif,20.32%,YES
piedmont_new/fire_5103/fire_5103_2015-12-13_pre_landsat_2.tif,100.00%,YES
piedmont_new/fire_5103/fire_5103_2015-12-13_pre_landsat_1.tif,100.00%,YES
piedmont_new/fire_5342/fire_5342_2017-04-29_pre_landsat_2.tif,26.14%,YES
piedmont_new/fire_5342/fire_5342_2017-04-22_pre_landsat_3.tif,59.25%,YES
piedmont_new/fire_5342/fire_5342_2017-04-29_pre_landsat_1.tif,4.91%,NO
piedmont_new/fire_5342/fire_5342_2017-04-27_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6527/fire_6527_2022-01-26_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6527/fire_6527_2022-01-31_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6527/fire_6527_2022-01-30_pre_landsat_1.tif,0.29%,NO
piedmont_new/fire_6527/fire_6527_2022-01-29_pre_landsat_2.tif,0.29%,NO
piedmont_new/fire_6527/fire_6527_2022-01-29_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6636/fire_6636_2022-03-17_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6636/fire_6636_2022-03-12_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6636/fire_6636_2022-03-15_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6636/fire_6636_2022-03-11_pre_landsat_1.tif,100.00%,YES
piedmont_new/fire_5360/fire_5360_2017-07-12_pre_landsat_1.tif,83.42%,YES
piedmont_new/fire_5360/fire_5360_2017-07-11_pre_landsat_2.tif,3.33%,NO
piedmont_new/fire_6724/fire_6724_2022-04-16_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6724/fire_6724_2022-04-19_pre_landsat_1.tif,26.04%,YES
piedmont_new/fire_6724/fire_6724_2022-04-14_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6724/fire_6724_2022-04-19_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6502/fire_6502_2021-12-29_pre_landsat_1.tif,100.00%,YES
piedmont_new/fire_6502/fire_6502_2021-12-27_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6502/fire_6502_2022-01-01_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6502/fire_6502_2021-12-30_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6502/fire_6502_2021-12-29_pre_landsat_2.tif,100.00%,YES
piedmont_new/fire_6502/fire_6502_2021-12-25_pre_sentinel_5.tif,0.00%,NO
piedmont_new/fire_6502/fire_6502_2021-12-27_pre_sentinel_4.tif,0.00%,NO
piedmont_new/fire_6502/fire_6502_2021-12-28_pre_landsat_3.tif,100.00%,YES
piedmont_new/fire_6372/fire_6372_2021-03-20_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6372/fire_6372_2021-03-24_pre_landsat_1.tif,27.51%,YES
piedmont_new/fire_6372/fire_6372_2021-03-22_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6372/fire_6372_2021-03-17_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6372/fire_6372_2021-03-23_pre_landsat_2.tif,0.08%,NO
piedmont_new/fire_6421/fire_6421_2021-04-09_pre_landsat_1.tif,18.35%,NO
piedmont_new/fire_6421/fire_6421_2021-04-08_pre_landsat_2.tif,0.37%,NO
piedmont_new/fire_6421/fire_6421_2021-04-06_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6421/fire_6421_2021-04-09_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6421/fire_6421_2021-04-04_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6622/fire_6622_2022-03-10_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6622/fire_6622_2022-03-07_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6622/fire_6622_2022-03-10_pre_landsat_2.tif,0.00%,NO
piedmont_new/fire_6622/fire_6622_2022-03-05_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6622/fire_6622_2022-03-10_pre_landsat_1.tif,0.00%,NO
piedmont_new/fire_6752/fire_6752_2022-03-22_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6752/fire_6752_2022-03-20_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6752/fire_6752_2022-03-19_pre_landsat_1.tif,100.00%,YES
piedmont_new/fire_6752/fire_6752_2022-03-25_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6562/fire_6562_2022-01-31_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6562/fire_6562_2022-01-29_pre_landsat_2.tif,18.47%,NO
piedmont_new/fire_6562/fire_6562_2022-01-26_pre_sentinel_3.tif,0.02%,NO
piedmont_new/fire_6562/fire_6562_2022-01-30_pre_landsat_1.tif,16.79%,NO
piedmont_new/fire_6562/fire_6562_2022-01-29_pre_sentinel_2.tif,0.02%,NO
piedmont_new/fire_6588/fire_6588_2022-02-07_pre_landsat_1.tif,42.40%,YES
piedmont_new/fire_6588/fire_6588_2022-02-10_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6588/fire_6588_2022-02-06_pre_landsat_2.tif,1.85%,NO
piedmont_new/fire_6588/fire_6588_2022-02-06_pre_landsat_3.tif,48.31%,YES
piedmont_new/fire_6588/fire_6588_2022-02-13_pre_sentinel_1.tif,0.02%,NO
piedmont_new/fire_6588/fire_6588_2022-02-08_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6841/fire_6841_2022-08-14_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6841/fire_6841_2022-08-10_pre_landsat_1.tif,93.50%,YES
piedmont_new/fire_6841/fire_6841_2022-08-09_pre_sentinel_5.tif,0.00%,NO
piedmont_new/fire_6841/fire_6841_2022-08-14_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6841/fire_6841_2022-08-14_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6841/fire_6841_2022-08-12_pre_sentinel_4.tif,0.00%,NO
piedmont_new/fire_6841/fire_6841_2022-08-09_pre_landsat_2.tif,79.33%,YES
piedmont_new/fire_6697/fire_6697_2022-04-14_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6697/fire_6697_2022-04-11_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6697/fire_6697_2022-04-16_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6697/fire_6697_2022-04-11_pre_landsat_1.tif,0.18%,NO
piedmont_new/fire_6612/fire_6612_2022-02-20_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6612/fire_6612_2022-02-18_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6612/fire_6612_2022-02-14_pre_landsat_1.tif,100.00%,YES
piedmont_new/fire_6612/fire_6612_2022-02-15_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6332/fire_6332_2020-12-22_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6332/fire_6332_2020-12-17_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6332/fire_6332_2020-12-17_pre_landsat_2.tif,0.40%,NO
piedmont_new/fire_6332/fire_6332_2020-12-15_pre_sentinel_4.tif,0.00%,NO
piedmont_new/fire_6332/fire_6332_2020-12-20_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6332/fire_6332_2020-12-18_pre_landsat_1.tif,89.00%,YES
piedmont_new/fire_6749/fire_6749_2022-02-20_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6749/fire_6749_2022-02-23_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6749/fire_6749_2022-02-18_pre_sentinel_4.tif,0.00%,NO
piedmont_new/fire_6749/fire_6749_2022-02-23_pre_landsat_2.tif,0.00%,NO
piedmont_new/fire_6749/fire_6749_2022-02-23_pre_landsat_1.tif,0.03%,NO
